champion_id,champion_name,patch,games_played,wins,bans,winrate,pickrate,banrate,opgg_winrate,opgg_pickrate,opgg_banrate,opgg_tier,top_games,jungle_games,mid_games,adc_games,support_games,updated_at,opgg_updated_at
145,Kai'Sa,15.12,17,11,1,0.6470588235294118,0.016831683168316833,0.0009900990099009901,,,,,0,0,0,17,0,2025-12-10 14:32:18,
799,Ambessa,15.12,16,7,16,0.4375,0.015841584158415842,0.015841584158415842,,,,,14,1,1,0,0,2025-12-10 14:32:18,
800,Mel,15.12,16,3,26,0.1875,0.015841584158415842,0.025742574257425745,,,,,0,0,7,5,4,2025-12-10 14:32:18,
18,Tristana,15.12,15,8,14,0.5333333333333333,0.01485148514851485,0.013861386138613863,,,,,0,0,0,15,0,2025-12-10 14:32:18,
203,Kindred,15.12,15,11,4,0.7333333333333333,0.01485148514851485,0.0039603960396039604,,,,,0,15,0,0,0,2025-12-10 14:32:18,
238,Zed,15.12,15,10,18,0.6666666666666666,0.01485148514851485,0.01782178217821782,,,,,0,10,5,0,0,2025-12-10 14:32:18,
526,Rell,15.12,15,7,11,0.4666666666666667,0.01485148514851485,0.01089108910891089,,,,,0,0,0,0,15,2025-12-10 14:32:18,
64,Lee Sin,15.12,14,4,2,0.2857142857142857,0.013861386138613863,0.0019801980198019802,,,,,5,8,0,0,1,2025-12-10 14:32:18,
91,Talon,15.12,14,8,44,0.5714285714285714,0.013861386138613863,0.04356435643564356,,,,,0,8,6,0,0,2025-12-10 14:32:18,
901,Smolder,15.12,14,9,1,0.6428571428571429,0.013861386138613863,0.0009900990099009901,,,,,0,0,3,11,0,2025-12-10 14:32:18,
15,Sivir,15.12,13,6,0,0.46153846153846156,0.012871287128712872,0.0,,,,,0,0,0,13,0,2025-12-10 14:32:18,
81,Ezreal,15.12,13,8,4,0.6153846153846154,0.012871287128712872,0.0039603960396039604,,,,,0,0,0,13,0,2025-12-10 14:32:18,
111,Nautilus,15.12,13,5,6,0.38461538461538464,0.012871287128712872,0.005940594059405941,,,,,0,0,0,0,13,2025-12-10 14:32:18,
432,Bard,15.12,13,6,1,0.46153846153846156,0.012871287128712872,0.0009900990099009901,,,,,1,0,0,0,12,2025-12-10 14:32:18,
35,Shaco,15.12,12,3,19,0.25,0.011881188118811881,0.01881188118811881,,,,,0,9,0,0,3,2025-12-10 14:32:18,
202,Jhin,15.12,12,4,1,0.3333333333333333,0.011881188118811881,0.0009900990099009901,,,,,0,0,0,12,0,2025-12-10 14:32:18,
236,Lucian,15.12,12,5,15,0.4166666666666667,0.011881188118811881,0.01485148514851485,,,,,0,0,1,11,0,2025-12-10 14:32:18,
245,Ekko,15.12,12,9,3,0.75,0.011881188118811881,0.0029702970297029703,,,,,0,9,3,0,0,2025-12-10 14:32:18,
517,Sylas,15.12,12,6,7,0.5,0.011881188118811881,0.006930693069306932,,,,,2,0,10,0,0,2025-12-10 14:32:18,
24,Jax,15.12,11,5,19,0.45454545454545453,0.01089108910891089,0.01881188118811881,,,,,9,1,1,0,0,2025-12-10 14:32:18,
55,Katarina,15.12,11,5,11,0.45454545454545453,0.01089108910891089,0.01089108910891089,,,,,0,0,11,0,0,2025-12-10 14:32:18,
59,Jarvan IV,15.12,11,7,4,0.6363636363636364,0.01089108910891089,0.0039603960396039604,,,,,0,9,0,0,2,2025-12-10 14:32:18,
119,Draven,15.12,11,7,61,0.6363636363636364,0.01089108910891089,0.060396039603960394,,,,,0,0,0,11,0,2025-12-10 14:32:18,
157,Yasuo,15.12,11,7,28,0.6363636363636364,0.01089108910891089,0.027722772277227727,,,,,4,0,6,1,0,2025-12-10 14:32:18,
221,Zeri,15.12,11,4,3,0.36363636363636365,0.01089108910891089,0.0029702970297029703,,,,,0,0,1,10,0,2025-12-10 14:32:18,
8,Vladimir,15.12,10,5,16,0.5,0.009900990099009901,0.015841584158415842,,,,,3,0,7,0,0,2025-12-10 14:32:18,
10,Kayle,15.12,10,3,5,0.3,0.009900990099009901,0.0049504950495049506,,,,,7,0,3,0,0,2025-12-10 14:32:18,
12,Alistar,15.12,10,3,9,0.3,0.009900990099009901,0.00891089108910891,,,,,0,0,0,0,10,2025-12-10 14:32:18,
106,Volibear,15.12,10,5,4,0.5,0.009900990099009901,0.0039603960396039604,,,,,1,9,0,0,0,2025-12-10 14:32:18,
131,Diana,15.12,10,7,4,0.7,0.009900990099009901,0.0039603960396039604,,,,,0,4,6,0,0,2025-12-10 14:32:18,
134,Syndra,15.12,10,3,14,0.3,0.009900990099009901,0.013861386138613863,,,,,0,0,10,0,0,2025-12-10 14:32:18,
67,Vayne,15.12,9,6,6,0.6666666666666666,0.00891089108910891,0.005940594059405941,,,,,3,0,0,6,0,2025-12-10 14:32:18,
80,Pantheon,15.12,9,5,15,0.5555555555555556,0.00891089108910891,0.01485148514851485,,,,,3,2,0,0,4,2025-12-10 14:32:18,
112,Viktor,15.12,9,3,1,0.3333333333333333,0.00891089108910891,0.0009900990099009901,,,,,0,0,9,0,0,2025-12-10 14:32:18,
163,Taliyah,15.12,9,6,0,0.6666666666666666,0.00891089108910891,0.0,,,,,0,1,8,0,0,2025-12-10 14:32:18,
164,Camille,15.12,9,6,2,0.6666666666666666,0.00891089108910891,0.0019801980198019802,,,,,9,0,0,0,0,2025-12-10 14:32:18,
222,Jinx,15.12,9,4,1,0.4444444444444444,0.00891089108910891,0.0009900990099009901,,,,,0,0,0,9,0,2025-12-10 14:32:18,
235,Senna,15.12,9,6,7,0.6666666666666666,0.00891089108910891,0.006930693069306932,,,,,0,0,0,9,0,2025-12-10 14:32:18,
523,Aphelios,15.12,9,4,3,0.4444444444444444,0.00891089108910891,0.0029702970297029703,,,,,0,0,0,9,0,2025-12-10 14:32:18,
4,Twisted Fate,15.12,8,4,4,0.5,0.007920792079207921,0.0039603960396039604,,,,,1,0,6,0,1,2025-12-10 14:32:18,
9,Fiddlesticks,15.12,8,4,3,0.5,0.007920792079207921,0.0029702970297029703,,,,,0,5,0,0,3,2025-12-10 14:32:18,
60,Elise,15.12,8,4,18,0.5,0.007920792079207921,0.01782178217821782,,,,,0,4,0,0,4,2025-12-10 14:32:18,
89,Leona,15.12,8,5,1,0.625,0.007920792079207921,0.0009900990099009901,,,,,0,0,0,0,8,2025-12-10 14:32:18,
101,Xerath,15.12,8,7,0,0.875,0.007920792079207921,0.0,,,,,0,0,7,0,1,2025-12-10 14:32:18,
110,Varus,15.12,8,4,3,0.5,0.007920792079207921,0.0029702970297029703,,,,,1,0,0,7,0,2025-12-10 14:32:18,
120,Hecarim,15.12,8,2,4,0.25,0.007920792079207921,0.0039603960396039604,,,,,0,8,0,0,0,2025-12-10 14:32:18,
266,Aatrox,15.12,8,1,10,0.125,0.007920792079207921,0.009900990099009901,,,,,8,0,0,0,0,2025-12-10 14:32:18,
412,Thresh,15.12,8,3,0,0.375,0.007920792079207921,0.0,,,,,0,0,0,0,8,2025-12-10 14:32:18,
497,Rakan,15.12,8,6,2,0.75,0.007920792079207921,0.0019801980198019802,,,,,1,0,0,0,7,2025-12-10 14:32:18,
777,Yone,15.12,8,1,4,0.125,0.007920792079207921,0.0039603960396039604,,,,,5,0,3,0,0,2025-12-10 14:32:18,
893,Aurora,15.12,8,3,3,0.375,0.007920792079207921,0.0029702970297029703,,,,,2,0,6,0,0,2025-12-10 14:32:18,
897,K'Sante,15.12,8,6,4,0.75,0.007920792079207921,0.0039603960396039604,,,,,8,0,0,0,0,2025-12-10 14:32:18,
910,Hwei,15.12,8,4,5,0.5,0.007920792079207921,0.0049504950495049506,,,,,0,0,8,0,0,2025-12-10 14:32:18,
21,Miss Fortune,15.12,7,2,1,0.2857142857142857,0.006930693069306932,0.0009900990099009901,,,,,0,0,0,7,0,2025-12-10 14:32:18,
43,Karma,15.12,7,2,0,0.2857142857142857,0.006930693069306932,0.0,,,,,2,0,0,0,5,2025-12-10 14:32:18,
57,Maokai,15.12,7,5,0,0.7142857142857143,0.006930693069306932,0.0,,,,,1,2,0,0,4,2025-12-10 14:32:18,
84,Akali,15.12,7,5,15,0.7142857142857143,0.006930693069306932,0.01485148514851485,,,,,1,0,6,0,0,2025-12-10 14:32:18,
98,Shen,15.12,7,3,4,0.42857142857142855,0.006930693069306932,0.0039603960396039604,,,,,7,0,0,0,0,2025-12-10 14:32:18,
201,Braum,15.12,7,4,25,0.5714285714285714,0.006930693069306932,0.024752475247524754,,,,,0,0,0,0,7,2025-12-10 14:32:18,
555,Pyke,15.12,7,5,44,0.7142857142857143,0.006930693069306932,0.04356435643564356,,,,,0,0,0,0,7,2025-12-10 14:32:18,
16,Soraka,15.12,6,5,1,0.8333333333333334,0.005940594059405941,0.0009900990099009901,,,,,0,0,0,0,6,2025-12-10 14:32:18,
34,Anivia,15.12,6,3,1,0.5,0.005940594059405941,0.0009900990099009901,,,,,2,0,4,0,0,2025-12-10 14:32:18,
36,Dr. Mundo,15.12,6,3,21,0.5,0.005940594059405941,0.02079207920792079,,,,,4,2,0,0,0,2025-12-10 14:32:18,
39,Irelia,15.12,6,3,13,0.5,0.005940594059405941,0.012871287128712872,,,,,4,0,2,0,0,2025-12-10 14:32:18,
76,Nidalee,15.12,6,4,1,0.6666666666666666,0.005940594059405941,0.0009900990099009901,,,,,0,4,0,0,2,2025-12-10 14:32:18,
86,Garen,15.12,6,4,5,0.6666666666666666,0.005940594059405941,0.0049504950495049506,,,,,6,0,0,0,0,2025-12-10 14:32:18,
114,Fiora,15.12,6,2,22,0.3333333333333333,0.005940594059405941,0.02178217821782178,,,,,6,0,0,0,0,2025-12-10 14:32:18,
117,Lulu,15.12,6,2,21,0.3333333333333333,0.005940594059405941,0.02079207920792079,,,,,0,0,0,0,6,2025-12-10 14:32:18,
121,Kha'Zix,15.12,6,3,3,0.5,0.005940594059405941,0.0029702970297029703,,,,,0,6,0,0,0,2025-12-10 14:32:18,
142,Zoe,15.12,6,3,4,0.5,0.005940594059405941,0.0039603960396039604,,,,,0,0,6,0,0,2025-12-10 14:32:18,
161,Vel'Koz,15.12,6,2,3,0.3333333333333333,0.005940594059405941,0.0029702970297029703,,,,,0,0,2,2,2,2025-12-10 14:32:18,
246,Qiyana,15.12,6,2,0,0.3333333333333333,0.005940594059405941,0.0,,,,,1,3,2,0,0,2025-12-10 14:32:18,
875,Sett,15.12,6,1,1,0.16666666666666666,0.005940594059405941,0.0009900990099009901,,,,,6,0,0,0,0,2025-12-10 14:32:18,
3,Galio,15.12,5,1,1,0.2,0.0049504950495049506,0.0009900990099009901,,,,,0,0,4,0,1,2025-12-10 14:32:18,
14,Sion,15.12,5,5,0,1.0,0.0049504950495049506,0.0,,,,,5,0,0,0,0,2025-12-10 14:32:18,
22,Ashe,15.12,5,3,1,0.6,0.0049504950495049506,0.0009900990099009901,,,,,0,0,0,5,0,2025-12-10 14:32:18,
42,Corki,15.12,5,4,3,0.8,0.0049504950495049506,0.0029702970297029703,,,,,2,0,0,3,0,2025-12-10 14:32:18,
45,Veigar,15.12,5,3,0,0.6,0.0049504950495049506,0.0,,,,,0,0,5,0,0,2025-12-10 14:32:18,
69,Cassiopeia,15.12,5,2,2,0.4,0.0049504950495049506,0.0019801980198019802,,,,,1,0,4,0,0,2025-12-10 14:32:18,
77,Udyr,15.12,5,4,4,0.8,0.0049504950495049506,0.0039603960396039604,,,,,0,5,0,0,0,2025-12-10 14:32:18,
79,Gragas,15.12,5,2,1,0.4,0.0049504950495049506,0.0009900990099009901,,,,,3,1,0,0,1,2025-12-10 14:32:18,
82,Mordekaiser,15.12,5,4,0,0.8,0.0049504950495049506,0.0,,,,,4,1,0,0,0,2025-12-10 14:32:18,
92,Riven,15.12,5,2,17,0.4,0.0049504950495049506,0.016831683168316833,,,,,5,0,0,0,0,2025-12-10 14:32:18,
99,Lux,15.12,5,2,0,0.4,0.0049504950495049506,0.0,,,,,0,0,1,3,1,2025-12-10 14:32:18,
103,Ahri,15.12,5,3,2,0.6,0.0049504950495049506,0.0019801980198019802,,,,,0,0,5,0,0,2025-12-10 14:32:18,
126,Jayce,15.12,5,2,4,0.4,0.0049504950495049506,0.0039603960396039604,,,,,4,0,1,0,0,2025-12-10 14:32:18,
166,Akshan,15.12,5,2,15,0.4,0.0049504950495049506,0.01485148514851485,,,,,0,0,4,0,1,2025-12-10 14:32:18,
888,Renata Glasc,15.12,5,3,1,0.6,0.0049504950495049506,0.0009900990099009901,,,,,0,0,0,0,5,2025-12-10 14:32:18,
2,Olaf,15.12,4,3,1,0.75,0.0039603960396039604,0.0009900990099009901,,,,,3,1,0,0,0,2025-12-10 14:32:18,
5,Xin Zhao,15.12,4,2,2,0.5,0.0039603960396039604,0.0019801980198019802,,,,,0,4,0,0,0,2025-12-10 14:32:18,
7,LeBlanc,15.12,4,3,24,0.75,0.0039603960396039604,0.023762376237623763,,,,,0,0,4,0,0,2025-12-10 14:32:18,
26,Zilean,15.12,4,3,2,0.75,0.0039603960396039604,0.0019801980198019802,,,,,0,0,1,0,3,2025-12-10 14:32:18,
31,Cho'Gath,15.12,4,2,0,0.5,0.0039603960396039604,0.0,,,,,4,0,0,0,0,2025-12-10 14:32:18,
41,Gangplank,15.12,4,1,0,0.25,0.0039603960396039604,0.0,,,,,4,0,0,0,0,2025-12-10 14:32:18,
50,Swain,15.12,4,1,0,0.25,0.0039603960396039604,0.0,,,,,1,0,1,2,0,2025-12-10 14:32:18,
51,Caitlyn,15.12,4,1,6,0.25,0.0039603960396039604,0.005940594059405941,,,,,0,0,0,4,0,2025-12-10 14:32:18,
56,Nocturne,15.12,4,1,6,0.25,0.0039603960396039604,0.005940594059405941,,,,,0,4,0,0,0,2025-12-10 14:32:18,
58,Renekton,15.12,4,2,7,0.5,0.0039603960396039604,0.006930693069306932,,,,,4,0,0,0,0,2025-12-10 14:32:18,
61,Orianna,15.12,4,1,2,0.25,0.0039603960396039604,0.0019801980198019802,,,,,0,0,4,0,0,2025-12-10 14:32:18,
107,Rengar,15.12,4,1,22,0.25,0.0039603960396039604,0.02178217821782178,,,,,0,4,0,0,0,2025-12-10 14:32:18,
141,Kayn,15.12,4,2,5,0.5,0.0039603960396039604,0.0049504950495049506,,,,,1,3,0,0,0,2025-12-10 14:32:18,
427,Ivern,15.12,4,2,5,0.5,0.0039603960396039604,0.0049504950495049506,,,,,0,4,0,0,0,2025-12-10 14:32:18,
516,Ornn,15.12,4,2,1,0.5,0.0039603960396039604,0.0009900990099009901,,,,,4,0,0,0,0,2025-12-10 14:32:18,
887,Gwen,15.12,4,0,13,0.0,0.0039603960396039604,0.012871287128712872,,,,,3,1,0,0,0,2025-12-10 14:32:18,
902,Milio,15.12,4,2,3,0.5,0.0039603960396039604,0.0029702970297029703,,,,,0,0,0,0,4,2025-12-10 14:32:18,
13,Ryze,15.12,3,0,2,0.0,0.0029702970297029703,0.0019801980198019802,,,,,1,0,2,0,0,2025-12-10 14:32:18,
17,Teemo,15.12,3,1,1,0.3333333333333333,0.0029702970297029703,0.0009900990099009901,,,,,2,1,0,0,0,2025-12-10 14:32:18,
19,Warwick,15.12,3,2,2,0.6666666666666666,0.0029702970297029703,0.0019801980198019802,,,,,2,1,0,0,0,2025-12-10 14:32:18,
37,Sona,15.12,3,1,0,0.3333333333333333,0.0029702970297029703,0.0,,,,,0,0,0,0,3,2025-12-10 14:32:18,
48,Trundle,15.12,3,2,2,0.6666666666666666,0.0029702970297029703,0.0019801980198019802,,,,,1,2,0,0,0,2025-12-10 14:32:18,
54,Malphite,15.12,3,2,7,0.6666666666666666,0.0029702970297029703,0.006930693069306932,,,,,3,0,0,0,0,2025-12-10 14:32:18,
62,Wukong,15.12,3,1,2,0.3333333333333333,0.0029702970297029703,0.0019801980198019802,,,,,1,2,0,0,0,2025-12-10 14:32:18,
85,Kennen,15.12,3,1,5,0.3333333333333333,0.0029702970297029703,0.0049504950495049506,,,,,2,0,1,0,0,2025-12-10 14:32:18,
104,Graves,15.12,3,2,0,0.6666666666666666,0.0029702970297029703,0.0,,,,,0,3,0,0,0,2025-12-10 14:32:18,
105,Fizz,15.12,3,1,1,0.3333333333333333,0.0029702970297029703,0.0009900990099009901,,,,,0,0,3,0,0,2025-12-10 14:32:18,
150,Gnar,15.12,3,2,0,0.6666666666666666,0.0029702970297029703,0.0,,,,,3,0,0,0,0,2025-12-10 14:32:18,
350,Yuumi,15.12,3,0,5,0.0,0.0029702970297029703,0.0049504950495049506,,,,,0,0,0,0,3,2025-12-10 14:32:18,
360,Samira,15.12,3,2,3,0.6666666666666666,0.0029702970297029703,0.0029702970297029703,,,,,0,0,0,3,0,2025-12-10 14:32:18,
876,Lillia,15.12,3,2,3,0.6666666666666666,0.0029702970297029703,0.0029702970297029703,,,,,0,3,0,0,0,2025-12-10 14:32:18,
895,Nilah,15.12,3,3,1,1.0,0.0029702970297029703,0.0009900990099009901,,,,,0,0,0,3,0,2025-12-10 14:32:18,
1,Annie,15.12,2,1,0,0.5,0.0019801980198019802,0.0,,,,,0,0,1,0,1,2025-12-10 14:32:18,
6,Urgot,15.12,2,1,1,0.5,0.0019801980198019802,0.0009900990099009901,,,,,2,0,0,0,0,2025-12-10 14:32:18,
11,Master Yi,15.12,2,0,2,0.0,0.0019801980198019802,0.0019801980198019802,,,,,0,2,0,0,0,2025-12-10 14:32:18,
20,Nunu & Willump,15.12,2,0,0,0.0,0.0019801980198019802,0.0,,,,,0,2,0,0,0,2025-12-10 14:32:18,
25,Morgana,15.12,2,0,1,0.0,0.0019801980198019802,0.0009900990099009901,,,,,0,0,0,0,2,2025-12-10 14:32:18,
28,Evelynn,15.12,2,1,6,0.5,0.0019801980198019802,0.005940594059405941,,,,,0,2,0,0,0,2025-12-10 14:32:18,
29,Twitch,15.12,2,0,5,0.0,0.0019801980198019802,0.0049504950495049506,,,,,0,0,0,1,1,2025-12-10 14:32:18,
32,Amumu,15.12,2,2,0,1.0,0.0019801980198019802,0.0,,,,,0,2,0,0,0,2025-12-10 14:32:18,
38,Kassadin,15.12,2,1,1,0.5,0.0019801980198019802,0.0009900990099009901,,,,,0,0,2,0,0,2025-12-10 14:32:18,
68,Rumble,15.12,2,1,0,0.5,0.0019801980198019802,0.0,,,,,2,0,0,0,0,2025-12-10 14:32:18,
74,Heimerdinger,15.12,2,1,0,0.5,0.0019801980198019802,0.0,,,,,0,0,1,1,0,2025-12-10 14:32:18,
78,Poppy,15.12,2,1,11,0.5,0.0019801980198019802,0.01089108910891089,,,,,0,0,0,0,2,2025-12-10 14:32:18,
83,Yorick,15.12,2,1,4,0.5,0.0019801980198019802,0.0039603960396039604,,,,,2,0,0,0,0,2025-12-10 14:32:18,
122,Darius,15.12,2,2,12,1.0,0.0019801980198019802,0.011881188118811881,,,,,2,0,0,0,0,2025-12-10 14:32:18,
143,Zyra,15.12,2,0,2,0.0,0.0019801980198019802,0.0019801980198019802,,,,,0,1,0,1,0,2025-12-10 14:32:18,
154,Zac,15.12,2,1,2,0.5,0.0019801980198019802,0.0019801980198019802,,,,,0,2,0,0,0,2025-12-10 14:32:18,
200,Bel'Veth,15.12,2,1,22,0.5,0.0019801980198019802,0.02178217821782178,,,,,0,2,0,0,0,2025-12-10 14:32:18,
254,Vi,15.12,2,1,4,0.5,0.0019801980198019802,0.0039603960396039604,,,,,0,2,0,0,0,2025-12-10 14:32:18,
268,Azir,15.12,2,2,0,1.0,0.0019801980198019802,0.0,,,,,0,0,2,0,0,2025-12-10 14:32:18,
429,Kalista,15.12,2,1,0,0.5,0.0019801980198019802,0.0,,,,,0,0,0,2,0,2025-12-10 14:32:18,
498,Xayah,15.12,2,1,1,0.5,0.0019801980198019802,0.0009900990099009901,,,,,0,0,0,2,0,2025-12-10 14:32:18,
518,Neeko,15.12,2,1,2,0.5,0.0019801980198019802,0.0019801980198019802,,,,,0,0,0,0,2,2025-12-10 14:32:18,
950,Naafiri,15.12,2,2,25,1.0,0.0019801980198019802,0.024752475247524754,,,,,0,1,1,0,0,2025-12-10 14:32:18,
23,Tryndamere,15.12,1,1,0,1.0,0.0009900990099009901,0.0,,,,,1,0,0,0,0,2025-12-10 14:32:18,
30,Karthus,15.12,1,1,1,1.0,0.0009900990099009901,0.0009900990099009901,,,,,0,0,0,1,0,2025-12-10 14:32:18,
53,Blitzcrank,15.12,1,0,7,0.0,0.0009900990099009901,0.006930693069306932,,,,,0,0,0,0,1,2025-12-10 14:32:18,
72,Skarner,15.12,1,0,0,0.0,0.0009900990099009901,0.0,,,,,0,1,0,0,0,2025-12-10 14:32:18,
75,Nasus,15.12,1,1,3,1.0,0.0009900990099009901,0.0029702970297029703,,,,,1,0,0,0,0,2025-12-10 14:32:18,
90,Malzahar,15.12,1,1,0,1.0,0.0009900990099009901,0.0,,,,,0,0,1,0,0,2025-12-10 14:32:18,
96,Kog'Maw,15.12,1,0,0,0.0,0.0009900990099009901,0.0,,,,,0,0,0,1,0,2025-12-10 14:32:18,
113,Sejuani,15.12,1,1,0,1.0,0.0009900990099009901,0.0,,,,,0,1,0,0,0,2025-12-10 14:32:18,
115,Ziggs,15.12,1,0,0,0.0,0.0009900990099009901,0.0,,,,,0,0,0,1,0,2025-12-10 14:32:18,
127,Lissandra,15.12,1,0,1,0.0,0.0009900990099009901,0.0009900990099009901,,,,,0,0,1,0,0,2025-12-10 14:32:18,
133,Quinn,15.12,1,1,1,1.0,0.0009900990099009901,0.0009900990099009901,,,,,0,0,1,0,0,2025-12-10 14:32:18,
136,Aurelion Sol,15.12,1,1,0,1.0,0.0009900990099009901,0.0,,,,,0,0,1,0,0,2025-12-10 14:32:18,
147,Seraphine,15.12,1,0,0,0.0,0.0009900990099009901,0.0,,,,,0,0,0,1,0,2025-12-10 14:32:18,
233,Briar,15.12,1,0,2,0.0,0.0009900990099009901,0.0019801980198019802,,,,,0,1,0,0,0,2025-12-10 14:32:18,
240,Kled,15.12,1,0,0,0.0,0.0009900990099009901,0.0,,,,,1,0,0,0,0,2025-12-10 14:32:18,
420,Illaoi,15.12,1,1,0,1.0,0.0009900990099009901,0.0,,,,,1,0,0,0,0,2025-12-10 14:32:18,
421,Rek'Sai,15.12,1,1,0,1.0,0.0009900990099009901,0.0,,,,,0,1,0,0,0,2025-12-10 14:32:18,
711,Vex,15.12,1,1,1,1.0,0.0009900990099009901,0.0009900990099009901,,,,,0,0,1,0,0,2025-12-10 14:32:18,
235,Senna,15.11,19,7,20,0.3684210526315789,0.02753623188405797,0.028985507246376812,,,,,0,0,0,17,2,2025-12-10 14:32:18,
145,Kai'Sa,15.11,14,9,0,0.6428571428571429,0.02028985507246377,0.0,,,,,0,0,0,14,0,2025-12-10 14:32:18,
236,Lucian,15.11,13,5,6,0.38461538461538464,0.01884057971014493,0.008695652173913044,,,,,0,0,0,13,0,2025-12-10 14:32:18,
526,Rell,15.11,13,7,6,0.5384615384615384,0.01884057971014493,0.008695652173913044,,,,,0,0,0,0,13,2025-12-10 14:32:18,
267,Nami,15.11,12,7,0,0.5833333333333334,0.017391304347826087,0.0,,,,,0,0,0,0,12,2025-12-10 14:32:18,
800,Mel,15.11,12,7,13,0.5833333333333334,0.017391304347826087,0.01884057971014493,,,,,0,0,8,4,0,2025-12-10 14:32:18,
202,Jhin,15.11,11,7,0,0.6363636363636364,0.015942028985507246,0.0,,,,,0,0,0,11,0,2025-12-10 14:32:18,
110,Varus,15.11,10,4,3,0.4,0.014492753623188406,0.004347826086956522,,,,,7,0,0,3,0,2025-12-10 14:32:18,
131,Diana,15.11,10,5,6,0.5,0.014492753623188406,0.008695652173913044,,,,,0,8,2,0,0,2025-12-10 14:32:18,
18,Tristana,15.11,9,4,12,0.4444444444444444,0.013043478260869565,0.017391304347826087,,,,,0,0,1,8,0,2025-12-10 14:32:18,
59,Jarvan IV,15.11,9,5,4,0.5555555555555556,0.013043478260869565,0.005797101449275362,,,,,0,9,0,0,0,2025-12-10 14:32:18,
98,Shen,15.11,9,3,5,0.3333333333333333,0.013043478260869565,0.007246376811594203,,,,,7,0,1,0,1,2025-12-10 14:32:18,
142,Zoe,15.11,9,4,1,0.4444444444444444,0.013043478260869565,0.0014492753623188406,,,,,0,0,7,0,2,2025-12-10 14:32:18,
163,Taliyah,15.11,9,4,2,0.4444444444444444,0.013043478260869565,0.002898550724637681,,,,,0,0,8,0,1,2025-12-10 14:32:18,
427,Ivern,15.11,9,3,11,0.3333333333333333,0.013043478260869565,0.015942028985507246,,,,,0,9,0,0,0,2025-12-10 14:32:18,
29,Twitch,15.11,8,4,4,0.5,0.011594202898550725,0.005797101449275362,,,,,0,0,0,8,0,2025-12-10 14:32:18,
36,Dr. Mundo,15.11,8,5,17,0.625,0.011594202898550725,0.02463768115942029,,,,,7,1,0,0,0,2025-12-10 14:32:18,
117,Lulu,15.11,8,1,12,0.125,0.011594202898550725,0.017391304347826087,,,,,0,0,0,0,8,2025-12-10 14:32:18,
121,Kha'Zix,15.11,8,7,2,0.875,0.011594202898550725,0.002898550724637681,,,,,0,8,0,0,0,2025-12-10 14:32:18,
134,Syndra,15.11,8,6,6,0.75,0.011594202898550725,0.008695652173913044,,,,,0,0,8,0,0,2025-12-10 14:32:18,
222,Jinx,15.11,8,6,0,0.75,0.011594202898550725,0.0,,,,,0,0,0,8,0,2025-12-10 14:32:18,
412,Thresh,15.11,8,3,2,0.375,0.011594202898550725,0.002898550724637681,,,,,0,0,0,0,8,2025-12-10 14:32:18,
901,Smolder,15.11,8,3,0,0.375,0.011594202898550725,0.0,,,,,2,0,2,4,0,2025-12-10 14:32:18,
13,Ryze,15.11,7,1,0,0.14285714285714285,0.010144927536231885,0.0,,,,,3,0,4,0,0,2025-12-10 14:32:18,
19,Warwick,15.11,7,1,3,0.14285714285714285,0.010144927536231885,0.004347826086956522,,,,,2,4,1,0,0,2025-12-10 14:32:18,
31,Cho'Gath,15.11,7,4,2,0.5714285714285714,0.010144927536231885,0.002898550724637681,,,,,5,0,2,0,0,2025-12-10 14:32:18,
80,Pantheon,15.11,7,3,17,0.42857142857142855,0.010144927536231885,0.02463768115942029,,,,,1,5,0,0,1,2025-12-10 14:32:18,
81,Ezreal,15.11,7,1,5,0.14285714285714285,0.010144927536231885,0.007246376811594203,,,,,0,0,0,7,0,2025-12-10 14:32:18,
245,Ekko,15.11,7,3,5,0.42857142857142855,0.010144927536231885,0.007246376811594203,,,,,0,3,4,0,0,2025-12-10 14:32:18,
555,Pyke,15.11,7,2,32,0.2857142857142857,0.010144927536231885,0.0463768115942029,,,,,0,0,0,0,7,2025-12-10 14:32:18,
799,Ambessa,15.11,7,2,8,0.2857142857142857,0.010144927536231885,0.011594202898550725,,,,,6,0,1,0,0,2025-12-10 14:32:18,
887,Gwen,15.11,7,4,10,0.5714285714285714,0.010144927536231885,0.014492753623188406,,,,,5,2,0,0,0,2025-12-10 14:32:18,
897,K'Sante,15.11,7,3,1,0.42857142857142855,0.010144927536231885,0.0014492753623188406,,,,,7,0,0,0,0,2025-12-10 14:32:18,
9,Fiddlesticks,15.11,6,5,3,0.8333333333333334,0.008695652173913044,0.004347826086956522,,,,,0,3,0,0,3,2025-12-10 14:32:18,
22,Ashe,15.11,6,3,0,0.5,0.008695652173913044,0.0,,,,,0,0,0,6,0,2025-12-10 14:32:18,
39,Irelia,15.11,6,3,8,0.5,0.008695652173913044,0.011594202898550725,,,,,2,0,4,0,0,2025-12-10 14:32:18,
40,Janna,15.11,6,3,2,0.5,0.008695652173913044,0.002898550724637681,,,,,0,0,0,0,6,2025-12-10 14:32:18,
55,Katarina,15.11,6,4,7,0.6666666666666666,0.008695652173913044,0.010144927536231885,,,,,0,0,6,0,0,2025-12-10 14:32:18,
60,Elise,15.11,6,3,6,0.5,0.008695652173913044,0.008695652173913044,,,,,0,4,0,0,2,2025-12-10 14:32:18,
