matchId,gameDuration,team_100_first_blood,team_100_first_tower,team_100_first_inhibitor,team_100_first_dragon,team_100_first_riftHerald,team_100_first_baron,team_100_dragon_kills,team_100_baron_kills,team_100_tower_kills,team_100_inhibitor_kills,team_100_riftHerald_kills,team_100_ban_1_championId,team_100_ban_1_pickTurn,team_100_ban_2_championId,team_100_ban_2_pickTurn,team_100_ban_3_championId,team_100_ban_3_pickTurn,team_100_ban_4_championId,team_100_ban_4_pickTurn,team_100_ban_5_championId,team_100_ban_5_pickTurn,team_100_win,team_100_teamEarlySurrendered,team_200_first_blood,team_200_first_tower,team_200_first_inhibitor,team_200_first_dragon,team_200_first_riftHerald,team_200_first_baron,team_200_dragon_kills,team_200_baron_kills,team_200_tower_kills,team_200_inhibitor_kills,team_200_riftHerald_kills,team_200_ban_1_championId,team_200_ban_1_pickTurn,team_200_ban_2_championId,team_200_ban_2_pickTurn,team_200_ban_3_championId,team_200_ban_3_pickTurn,team_200_ban_4_championId,team_200_ban_4_pickTurn,team_200_ban_5_championId,team_200_ban_5_pickTurn,team_200_win,team_200_teamEarlySurrendered,team_100_top_championId,team_100_top_championName,team_100_top_kills,team_100_top_goldEarned,team_100_top_totalMinionsKilled,team_100_top_visionScore,team_100_top_enemyChampionImmobilizations,team_100_top_kda,team_100_jungle_championId,team_100_jungle_championName,team_100_jungle_kills,team_100_jungle_goldEarned,team_100_jungle_totalMinionsKilled,team_100_jungle_visionScore,team_100_jungle_enemyChampionImmobilizations,team_100_jungle_kda,team_100_mid_championId,team_100_mid_championName,team_100_mid_kills,team_100_mid_goldEarned,team_100_mid_totalMinionsKilled,team_100_mid_visionScore,team_100_mid_enemyChampionImmobilizations,team_100_mid_kda,team_100_adc_championId,team_100_adc_championName,team_100_adc_kills,team_100_adc_goldEarned,team_100_adc_totalMinionsKilled,team_100_adc_visionScore,team_100_adc_enemyChampionImmobilizations,team_100_adc_kda,team_100_support_championId,team_100_support_championName,team_100_support_kills,team_100_support_goldEarned,team_100_support_totalMinionsKilled,team_100_support_visionScore,team_100_support_enemyChampionImmobilizations,team_100_support_kda,team_200_top_championId,team_200_top_championName,team_200_top_kills,team_200_top_goldEarned,team_200_top_totalMinionsKilled,team_200_top_visionScore,team_200_top_enemyChampionImmobilizations,team_200_top_kda,team_200_jungle_championId,team_200_jungle_championName,team_200_jungle_kills,team_200_jungle_goldEarned,team_200_jungle_totalMinionsKilled,team_200_jungle_visionScore,team_200_jungle_enemyChampionImmobilizations,team_200_jungle_kda,team_200_mid_championId,team_200_mid_championName,team_200_mid_kills,team_200_mid_goldEarned,team_200_mid_totalMinionsKilled,team_200_mid_visionScore,team_200_mid_enemyChampionImmobilizations,team_200_mid_kda,team_200_adc_championId,team_200_adc_championName,team_200_adc_kills,team_200_adc_goldEarned,team_200_adc_totalMinionsKilled,team_200_adc_visionScore,team_200_adc_enemyChampionImmobilizations,team_200_adc_kda,team_200_support_championId,team_200_support_championName,team_200_support_kills,team_200_support_goldEarned,team_200_support_totalMinionsKilled,team_200_support_visionScore,team_200_support_enemyChampionImmobilizations,team_200_support_kda
EUW1_7537322457,1430,True,True,True,True,True,False,3,0,11,2,1,119,1,200,2,114,3,427,4,246,5,True,False,False,False,False,False,False,False,0,0,1,0,0,126,6,246,7,29,8,799,9,-1,10,False,False,517.0,Sylas,6.0,10930.0,187.0,11.0,0.0,6.5,106.0,Volibear,8.0,11890.0,29.0,11.0,0.0,14.0,266,Aatrox,11,11944,180,6,0,3.8,145.0,Kaisa,6.0,12616.0,204.0,11.0,0.0,6.0,497.0,Rakan,4.0,8560.0,32.0,72.0,0.0,12.5,150,Gnar,2,7601,163,9,0,0.4,233,Briar,3,10063,42,16,0,1.1428571428571428,777,Yone,4,8490,178,11,0,0.6666666666666666,360,Samira,3,9352,173,5,0,0.625,111.0,Nautilus,0.0,5439.0,28.0,50.0,0.0,0.6666666666666666
EUW1_7537238948,1573,True,True,False,False,True,False,0,0,1,0,1,107,1,24,2,-1,3,893,4,238,5,False,False,False,False,True,True,False,False,4,0,6,1,0,200,6,427,7,114,8,238,9,76,10,True,False,897.0,KSante,4.0,9577.0,175.0,6.0,0.0,1.8,517.0,Sylas,4.0,9897.0,16.0,25.0,0.0,1.1428571428571428,84,Akali,9,10991,198,13,0,1.5,804.0,Yunara,1.0,8872.0,188.0,17.0,0.0,0.7142857142857143,78.0,Poppy,1.0,5920.0,28.0,72.0,0.0,0.6666666666666666,421,RekSai,2,8964,161,9,0,1.4444444444444444,56,Nocturne,11,13722,32,12,0,13.5,136,AurelionSol,7,11812,209,10,0,6.666666666666667,15,Sivir,13,13938,218,13,0,8.666666666666666,497.0,Rakan,1.0,7632.0,24.0,80.0,0.0,14.5
EUW1_7537206619,1387,False,True,False,True,True,False,3,0,6,0,1,107,1,200,2,427,3,61,4,15,5,True,False,True,False,False,False,False,False,0,0,1,0,0,24,6,131,7,35,8,246,9,119,10,False,False,63.0,Brand,5.0,9402.0,164.0,12.0,0.0,3.3333333333333335,106.0,Volibear,1.0,8804.0,25.0,17.0,0.0,1.0,517,Sylas,7,10113,150,11,0,1.625,42.0,Corki,11.0,13604.0,220.0,17.0,0.0,16.0,497.0,Rakan,2.0,6924.0,21.0,62.0,0.0,15.0,110,Varus,2,8067,184,14,0,0.5,234,Viego,4,8123,18,32,0,1.4,245,Ekko,7,9868,159,15,0,2.2,18,Tristana,0,6980,154,15,0,0.0,117.0,Lulu,1.0,5803.0,30.0,44.0,0.0,1.6
EUW1_7537164943,1639,True,True,False,False,True,True,3,1,5,0,1,119,1,114,2,427,3,201,4,200,5,True,False,False,False,False,True,False,False,1,0,4,0,0,91,6,25,7,246,8,112,9,126,10,False,False,516.0,Ornn,8.0,12314.0,216.0,9.0,0.0,7.0,106.0,Volibear,5.0,12213.0,22.0,25.0,0.0,7.5,61,Orianna,3,10663,227,18,0,3.0,21.0,MissFortune,8.0,13380.0,231.0,20.0,0.0,6.5,497.0,Rakan,1.0,7456.0,25.0,88.0,0.0,17.0,36,DrMundo,2,11190,252,21,0,0.2857142857142857,24,Jax,3,9432,14,25,0,1.0,69,Cassiopeia,3,11242,239,15,0,1.25,910,Hwei,1,10429,240,26,0,1.0,98.0,Shen,1.0,6237.0,26.0,61.0,0.0,0.6666666666666666
EUW1_7537124447,1760,True,False,False,True,False,False,1,0,2,0,0,555,1,200,2,427,3,254,4,92,5,False,False,False,True,True,False,True,True,3,1,8,1,1,107,6,-1,7,122,8,897,9,91,10,True,False,14.0,Sion,11.0,13812.0,211.0,20.0,0.0,3.5,141.0,Kayn,13.0,13787.0,18.0,15.0,0.0,6.0,517,Sylas,0,7929,159,13,0,0.8,115.0,Ziggs,4.0,11424.0,226.0,16.0,0.0,1.7142857142857142,43.0,Karma,0.0,6389.0,18.0,72.0,0.0,0.8333333333333334,131,Diana,3,10532,159,13,0,0.6363636363636364,246,Qiyana,12,14120,21,26,0,13.0,893,Aurora,11,13942,238,18,0,5.0,81,Ezreal,12,14674,235,13,0,6.666666666666667,89.0,Leona,0.0,8145.0,22.0,93.0,0.0,3.0
EUW1_7537083216,2165,True,False,True,True,True,True,3,2,11,3,1,84,1,12,2,246,3,887,4,201,5,True,False,False,True,False,False,False,False,2,0,4,0,0,91,6,20,7,238,8,78,9,24,10,False,False,240.0,Kled,4.0,15836.0,294.0,13.0,0.0,0.9,427.0,Ivern,9.0,17626.0,34.0,44.0,0.0,29.0,245,Ekko,12,17375,251,20,0,2.1666666666666665,360.0,Samira,7.0,14617.0,233.0,18.0,0.0,2.2857142857142856,53.0,Blitzcrank,2.0,10259.0,19.0,92.0,0.0,3.8333333333333335,85,Kennen,7,18273,280,27,0,5.0,121,Khazix,9,14415,16,33,0,2.4285714285714284,112,Viktor,8,17340,314,15,0,8.0,42,Corki,6,13800,260,23,0,0.9090909090909091,497.0,Rakan,0.0,8810.0,36.0,85.0,0.0,1.9
EUW1_7532519008,1489,True,True,False,True,True,False,3,0,7,0,1,134,1,119,2,83,3,555,4,91,5,True,False,False,False,False,False,False,False,0,0,3,0,0,799,6,8,7,119,8,200,9,91,10,False,False,901.0,Smolder,7.0,11481.0,158.0,13.0,0.0,2.0,25.0,Morgana,10.0,11514.0,10.0,19.0,0.0,5.5,517,Sylas,9,11565,145,11,0,3.0,42.0,Corki,9.0,13781.0,209.0,23.0,0.0,19.0,43.0,Karma,3.0,7609.0,28.0,42.0,0.0,21.0,50,Swain,5,10976,179,12,0,1.1111111111111112,141,Kayn,3,9168,14,15,0,1.4,55,Katarina,8,10454,135,9,0,0.9090909090909091,523,Aphelios,1,9539,177,12,0,0.75,518.0,Neeko,2.0,6493.0,26.0,45.0,0.0,1.0
EUW1_7532491674,968,False,False,False,False,False,False,0,0,0,0,0,98,1,12,2,7,3,201,4,200,5,False,False,True,True,False,True,False,False,2,0,1,0,0,893,6,76,7,60,8,91,9,39,10,True,False,24.0,Jax,2.0,5752.0,115.0,8.0,0.0,3.0,141.0,Kayn,1.0,4943.0,4.0,6.0,0.0,1.0,161,Velkoz,1,4701,105,11,0,0.25,360.0,Samira,1.0,5498.0,116.0,7.0,0.0,0.5,89.0,Leona,0.0,3758.0,21.0,27.0,0.0,0.6666666666666666,799,Ambessa,0,5178,123,10,0,0.0,143,Zyra,2,6667,11,12,0,10.0,142,Zoe,3,6792,134,20,0,11.0,202,Jhin,8,7841,124,9,0,11.0,526.0,Rell,1.0,4401.0,25.0,31.0,0.0,9.0
EUW1_7532440317,1808,True,True,True,False,True,True,1,1,10,2,1,39,1,76,2,15,3,126,4,55,5,True,False,False,False,False,True,False,False,3,0,2,0,0,804,6,893,7,114,8,200,9,91,10,False,False,86.0,Garen,10.0,16147.0,238.0,19.0,0.0,21.0,950.0,Naafiri,13.0,17080.0,53.0,37.0,0.0,7.666666666666667,238,Zed,6,13629,232,14,0,2.4,45.0,Veigar,1.0,12304.0,197.0,21.0,0.0,2.0,555.0,Pyke,4.0,8559.0,20.0,78.0,0.0,0.9090909090909091,897,KSante,3,9356,180,19,0,0.8,141,Kayn,5,11930,20,21,0,1.7777777777777777,142,Zoe,8,10817,194,29,0,2.1666666666666665,22,Ashe,8,14322,275,33,0,4.25,902.0,Milio,2.0,7611.0,19.0,59.0,0.0,4.0
EUW1_7532394075,1678,True,True,True,True,True,True,3,1,10,2,1,893,1,107,2,246,3,517,4,39,5,True,False,False,False,False,False,False,False,0,0,0,0,0,35,6,555,7,107,8,799,9,91,10,False,False,114.0,Fiora,18.0,17851.0,206.0,15.0,0.0,3.142857142857143,200.0,Belveth,9.0,14898.0,45.0,16.0,0.0,3.2,142,Zoe,12,13263,165,7,0,4.5,157.0,Yasuo,7.0,12628.0,181.0,20.0,0.0,2.0,80.0,Pantheon,5.0,10709.0,14.0,61.0,0.0,2.3,36,DrMundo,6,10708,140,14,0,1.0,141,Kayn,8,12101,43,13,0,1.4615384615384615,777,Yone,7,11606,195,14,0,2.0,96,KogMaw,9,12084,204,12,0,2.0,267.0,Nami,1.0,7325.0,13.0,54.0,0.0,2.2
EUW1_7532188283,1217,True,True,False,True,True,False,2,0,4,0,1,119,1,875,2,246,3,238,4,201,5,True,False,False,False,False,False,False,False,1,0,1,0,0,800,6,39,7,38,8,200,9,246,10,False,False,98.0,Shen,1.0,7350.0,115.0,8.0,0.0,4.333333333333333,234.0,Viego,12.0,12023.0,23.0,11.0,0.0,9.5,7,Leblanc,8,10518,173,8,0,6.0,145.0,Kaisa,6.0,9476.0,169.0,9.0,0.0,3.6666666666666665,111.0,Nautilus,2.0,5932.0,14.0,41.0,0.0,4.666666666666667,92,Riven,2,7173,143,8,0,0.2222222222222222,141,Kayn,4,9238,9,10,0,1.6,3,Galio,1,6742,147,13,0,1.0,22,Ashe,4,9283,176,27,0,1.6,147.0,Seraphine,2.0,6981.0,39.0,42.0,0.0,2.2
EUW1_7532157345,1516,False,False,False,True,False,False,1,0,1,0,0,78,1,107,2,897,3,517,4,22,5,False,False,True,True,True,False,True,False,3,0,11,3,1,107,6,555,7,13,8,78,9,432,10,True,False,80.0,Pantheon,4.0,7757.0,120.0,4.0,0.0,0.6153846153846154,35.0,Shaco,6.0,11344.0,36.0,23.0,0.0,1.7142857142857142,136,AurelionSol,6,11454,210,8,0,7.5,15.0,Sivir,3.0,11145.0,227.0,14.0,0.0,2.0,497.0,Rakan,1.0,6663.0,30.0,72.0,0.0,2.3333333333333335,39,Irelia,15,15693,226,20,0,4.25,200,Belveth,7,11047,18,10,0,2.4,893,Aurora,3,10389,202,9,0,2.0,42,Corki,5,12426,213,18,0,4.5,111.0,Nautilus,4.0,7737.0,29.0,86.0,0.0,5.333333333333333
EUW1_7529910014,1632,False,False,True,False,True,True,3,1,10,2,1,122,1,91,2,111,3,246,4,238,5,True,False,True,True,False,True,False,False,1,0,3,0,0,106,6,68,7,246,8,89,9,119,10,False,False,107.0,Rengar,5.0,10447.0,138.0,13.0,0.0,3.5,141.0,Kayn,19.0,18091.0,31.0,16.0,0.0,12.5,112,Viktor,9,12536,199,8,0,2.6666666666666665,42.0,Corki,2.0,11026.0,234.0,17.0,0.0,1.4,267.0,Nami,1.0,9395.0,23.0,70.0,0.0,5.0,133,Quinn,3,9827,175,9,0,0.6666666666666666,79,Gragas,4,10387,11,21,0,2.0,245,Ekko,8,13437,214,7,0,1.5,21,MissFortune,2,10546,231,24,0,1.3333333333333333,555.0,Pyke,5.0,7338.0,15.0,53.0,0.0,1.1
EUW1_7529713971,1952,False,False,False,False,False,True,1,1,9,1,0,7,1,98,2,107,3,200,4,78,5,True,False,True,True,True,True,False,False,3,0,8,1,0,555,6,98,7,119,8,91,9,134,10,False,False,67.0,Vayne,7.0,13886.0,178.0,20.0,0.0,1.3333333333333333,106.0,Volibear,15.0,16652.0,20.0,22.0,0.0,3.2857142857142856,115,Ziggs,7,16121,247,11,0,3.0,202.0,Jhin,7.0,15158.0,219.0,16.0,0.0,1.5,497.0,Rakan,0.0,9840.0,28.0,103.0,0.0,3.111111111111111,54,Malphite,5,11928,197,28,0,2.0,517,Sylas,18,16979,20,13,0,4.571428571428571,61,Orianna,10,15715,230,22,0,13.5,81,Ezreal,11,14133,234,13,0,1.8,43.0,Karma,0.0,8929.0,35.0,84.0,0.0,1.8181818181818181
EUW1_7527710780,1981,True,False,False,False,True,False,1,0,1,0,1,91,1,246,2,804,3,85,4,55,5,False,False,False,True,True,True,False,True,4,1,11,3,0,203,6,804,7,246,8,126,9,117,10,True,False,10.0,Kayle,6.0,14488.0,263.0,24.0,0.0,1.4,120.0,Hecarim,2.0,10770.0,37.0,14.0,0.0,1.0,96,KogMaw,5,13223,235,18,0,1.5,221.0,Zeri,8.0,16086.0,259.0,11.0,0.0,1.4444444444444444,888.0,Renata,0.0,7753.0,27.0,69.0,0.0,2.142857142857143,27,Singed,12,16615,273,18,0,3.4,121,Khazix,6,14443,23,28,0,2.5,142,Zoe,17,19187,276,30,0,7.75,22,Ashe,6,14607,247,28,0,3.75,497.0,Rakan,0.0,8985.0,29.0,109.0,0.0,7.666666666666667
EUW1_7527649328,1521,True,False,False,False,False,False,1,0,2,0,0,238,1,119,2,39,3,804,4,246,5,False,False,False,True,True,True,True,False,2,0,8,1,1,238,6,122,7,246,8,78,9,804,10,True,False,75.0,Nasus,1.0,8718.0,165.0,12.0,0.0,0.8571428571428571,517.0,Sylas,11.0,11753.0,16.0,19.0,0.0,1.625,777,Yone,0,8375,208,9,0,1.1666666666666667,22.0,Ashe,5.0,10144.0,183.0,26.0,0.0,2.0,201.0,Braum,2.0,7195.0,24.0,54.0,0.0,2.142857142857143,14,Sion,5,11073,188,13,0,4.5,106,Volibear,13,13381,26,17,0,4.0,163,Taliyah,7,14276,220,13,0,8.333333333333334,157,Yasuo,9,13086,215,13,0,5.333333333333333,497.0,Rakan,0.0,6784.0,20.0,56.0,0.0,4.2
EUW1_7527614086,1112,False,False,False,False,False,False,0,0,0,0,0,60,1,20,2,246,3,107,4,78,5,False,False,True,True,True,True,True,False,2,0,10,2,1,246,6,91,7,126,8,43,9,59,10,True,False,67.0,Vayne,3.0,6129.0,99.0,7.0,0.0,0.5,141.0,Kayn,4.0,8071.0,4.0,10.0,0.0,0.6666666666666666,84,Akali,2,6459,112,5,0,0.5,222.0,Jinx,1.0,6284.0,113.0,5.0,0.0,0.7142857142857143,902.0,Milio,0.0,4364.0,11.0,23.0,0.0,1.0,8,Vladimir,7,8675,119,9,0,3.5,36,DrMundo,11,9208,7,10,0,15.0,103,Ahri,8,10917,160,15,0,16.0,22,Ashe,6,10087,177,13,0,4.5,147.0,Seraphine,4.0,7275.0,14.0,26.0,0.0,8.0
EUW1_7524283981,1222,False,True,False,True,True,False,2,0,6,0,1,43,1,203,2,78,3,200,4,114,5,True,False,True,False,False,False,False,False,0,0,1,0,0,42,6,60,7,78,8,126,9,166,10,False,False,110.0,Varus,5.0,9116.0,151.0,11.0,0.0,7.0,154.0,Zac,5.0,9209.0,20.0,10.0,0.0,11.0,246,Qiyana,7,10255,177,10,0,4.0,523.0,Aphelios,1.0,8637.0,192.0,7.0,0.0,1.5,9.0,FiddleSticks,1.0,5181.0,10.0,59.0,0.0,3.0,799,Ambessa,1,6285,134,14,0,0.3333333333333333,141,Kayn,2,7727,10,12,0,1.0,69,Cassiopeia,1,6556,154,10,0,0.8333333333333334,145,Kaisa,3,7461,151,14,0,1.6666666666666667,902.0,Milio,0.0,4601.0,20.0,25.0,0.0,3.0
EUW1_7524252710,1693,True,True,True,True,True,True,1,1,10,2,1,154,1,107,2,42,3,555,4,238,5,True,False,False,False,False,False,False,False,3,0,3,0,0,107,6,7,7,78,8,246,9,6,10,False,False,24.0,Jax,7.0,13228.0,201.0,16.0,0.0,3.75,60.0,Elise,4.0,13046.0,14.0,23.0,0.0,4.0,91,Talon,6,11752,201,22,0,3.0,15.0,Sivir,11.0,16247.0,254.0,23.0,0.0,7.333333333333333,16.0,Soraka,0.0,7826.0,18.0,71.0,0.0,3.0,897,KSante,2,9129,169,20,0,0.8571428571428571,121,Khazix,4,10325,16,24,0,1.6666666666666667,910,Hwei,4,11158,234,19,0,1.2,145,Kaisa,11,13803,223,15,0,2.8,497.0,Rakan,0.0,7087.0,22.0,88.0,0.0,2.8
EUW1_7594114793,1702,False,False,False,True,True,False,1,0,3,0,1,238,1,-1,2,136,3,421,4,893,5,False,False,True,True,True,False,False,True,3,1,9,3,0,120,6,39,7,13,8,555,9,2,10,True,False,24.0,Jax,6.0,12420.0,177.0,11.0,0.0,0.9,104.0,Graves,7.0,13142.0,67.0,13.0,0.0,1.4285714285714286,112,Viktor,2,11378,207,19,0,2.3333333333333335,804.0,Yunara,0.0,9891.0,201.0,8.0,0.0,0.5454545454545454,117.0,Lulu,0.0,7081.0,15.0,55.0,0.0,2.2,69,Cassiopeia,6,13251,251,14,0,4.0,48,Trundle,9,12934,43,12,0,19.0,55,Katarina,10,13478,193,15,0,15.0,145,Kaisa,10,13302,180,13,0,3.0,267.0,Nami,1.0,8895.0,19.0,48.0,0.0,6.25
EUW1_7594081345,1477,False,False,False,True,False,False,1,0,2,0,0,92,1,107,2,24,3,39,4,84,5,False,False,True,True,True,False,True,False,3,0,8,1,1,555,6,902,7,-1,8,34,9,126,10,True,False,897.0,KSante,5.0,9650.0,171.0,4.0,0.0,0.75,421.0,RekSai,4.0,8976.0,11.0,11.0,0.0,1.5,127,Lissandra,3,9860,196,11,0,2.3333333333333335,804.0,Yunara,6.0,10901.0,182.0,7.0,0.0,1.25,117.0,Lulu,0.0,6465.0,20.0,54.0,0.0,1.8333333333333333,114,Fiora,6,13695,206,11,0,5.5,11,MasterYi,10,12761,18,17,0,6.0,112,Viktor,5,10229,186,9,0,3.75,202,Jhin,7,10401,148,8,0,1.8571428571428572,147.0,Seraphine,3.0,8067.0,28.0,51.0,0.0,10.5
EUW1_7593094194,1487,True,True,True,False,False,False,0,0,10,1,0,-1,1,246,2,114,3,902,4,84,5,True,False,False,False,False,True,True,False,3,0,2,0,1,48,6,157,7,91,8,119,9,-1,10,False,False,86.0,Garen,7.0,11955.0,175.0,10.0,0.0,1.5714285714285714,36.0,DrMundo,6.0,10716.0,13.0,26.0,0.0,4.25,61,Orianna,4,10721,175,25,0,7.0,804.0,Yunara,11.0,14213.0,199.0,20.0,0.0,3.8,267.0,Nami,1.0,8139.0,34.0,54.0,0.0,5.75,517,Sylas,11,10215,139,13,0,2.3333333333333335,72,Skarner,1,7979,12,16,0,2.0,800,Mel,5,10693,209,29,0,1.5,51,Caitlyn,5,9424,141,13,0,1.0,43.0,Karma,1.0,6776.0,21.0,57.0,0.0,1.25
EUW1_7589067009,1810,False,False,True,True,True,True,4,1,11,3,1,119,1,517,2,60,3,432,4,85,5,True,False,True,True,False,False,False,False,0,0,2,0,0,238,6,350,7,69,8,555,9,35,10,False,False,122.0,Darius,10.0,14925.0,195.0,18.0,0.0,2.4,234.0,Viego,7.0,14219.0,29.0,30.0,0.0,3.6666666666666665,127,Lissandra,9,13030,201,22,0,1.5555555555555556,804.0,Yunara,7.0,14494.0,237.0,22.0,0.0,5.0,117.0,Lulu,3.0,10918.0,28.0,96.0,0.0,6.5,110,Varus,9,15848,257,16,0,1.5714285714285714,91,Talon,6,11942,40,20,0,1.25,7,Leblanc,8,11569,176,18,0,1.2727272727272727,236,Lucian,1,10813,238,20,0,1.1111111111111112,267.0,Nami,0.0,7430.0,17.0,71.0,0.0,14.0
EUW1_7575337971,1660,True,False,True,True,True,True,2,1,9,2,1,110,1,200,2,92,3,8,4,101,5,True,False,False,True,False,False,False,False,2,0,3,0,0,555,6,114,7,53,8,154,9,800,10,False,False,36.0,DrMundo,5.0,12247.0,175.0,7.0,0.0,1.75,131.0,Diana,10.0,12598.0,16.0,25.0,0.0,2.125,133,Quinn,10,12000,103,24,0,3.5,222.0,Jinx,12.0,16022.0,246.0,11.0,0.0,10.5,412.0,Thresh,0.0,7426.0,32.0,75.0,0.0,3.0,421,RekSai,7,12143,175,17,0,2.1666666666666665,246,Qiyana,7,10858,21,17,0,1.6666666666666667,142,Zoe,5,9872,153,15,0,2.0,901,Smolder,8,11634,186,14,0,1.875,37.0,Sona,2.0,7198.0,27.0,54.0,0.0,2.0
EUW1_7574860364,1920,False,True,True,True,True,True,3,1,9,2,1,117,1,39,2,-1,3,246,4,157,5,True,False,True,False,False,False,False,False,1,0,3,0,0,62,6,114,7,54,8,166,9,119,10,False,False,110.0,Varus,14.0,16415.0,209.0,24.0,0.0,2.4,238.0,Zed,12.0,15725.0,18.0,41.0,0.0,3.7777777777777777,3,Galio,11,14789,217,15,0,4.0,51.0,Caitlyn,8.0,13350.0,203.0,22.0,0.0,2.5,235.0,Senna,7.0,13315.0,46.0,93.0,0.0,4.666666666666667,164,Camille,7,12989,195,14,0,1.3,421,RekSai,9,12773,20,23,0,2.111111111111111,84,Akali,15,16050,200,29,0,2.111111111111111,145,Kaisa,7,14389,217,14,0,1.2727272727272727,518.0,Neeko,1.0,8274.0,19.0,73.0,0.0,1.3846153846153846
EUW1_7574791632,2014,False,True,False,False,True,True,1,1,6,0,1,555,1,-1,2,910,3,121,4,119,5,False,False,True,False,True,True,False,False,4,0,10,2,0,39,6,53,7,555,8,35,9,142,10,True,False,777.0,Yone,10.0,16837.0,228.0,24.0,0.0,1.2222222222222223,113.0,Sejuani,0.0,10858.0,40.0,26.0,0.0,1.0,10,Kayle,6,15781,242,6,0,0.75,236.0,Lucian,7.0,14056.0,209.0,17.0,0.0,1.0,63.0,Brand,2.0,9058.0,57.0,55.0,0.0,1.2222222222222223,901,Smolder,6,14466,231,14,0,1.2222222222222223,64,LeeSin,8,13989,66,32,0,6.75,43,Karma,8,15348,237,16,0,17.5,81,Ezreal,15,16392,215,15,0,3.5,412.0,Thresh,10.0,12688.0,28.0,86.0,0.0,18.5
EUW1_7574692516,1662,True,False,True,True,True,True,4,1,7,1,1,91,1,29,2,28,3,555,4,24,5,True,False,False,True,False,False,False,False,0,0,5,0,0,-1,6,555,7,799,8,234,9,157,10,False,False,145.0,Kaisa,8.0,12844.0,169.0,11.0,0.0,3.6,121.0,Khazix,9.0,15431.0,30.0,20.0,0.0,7.0,34,Anivia,6,11233,213,28,0,2.5,202.0,Jhin,16.0,15770.0,218.0,19.0,0.0,9.333333333333334,412.0,Thresh,2.0,9438.0,19.0,59.0,0.0,15.0,83,Yorick,2,12001,222,13,0,1.3333333333333333,246,Qiyana,7,12094,4,19,0,1.0,13,Ryze,4,11447,216,16,0,0.8333333333333334,119,Draven,3,11125,210,15,0,0.4166666666666667,526.0,Rell,1.0,7374.0,26.0,66.0,0.0,1.125
EUW1_7574648018,1617,True,True,False,False,False,False,2,0,2,0,0,53,1,254,2,24,3,84,4,91,5,False,False,False,False,True,True,True,True,2,1,9,1,1,119,6,32,7,58,8,555,9,55,10,True,False,875.0,Sett,0.0,7106.0,137.0,8.0,0.0,0.14285714285714285,107.0,Rengar,8.0,10751.0,12.0,25.0,0.0,1.4285714285714286,893,Aurora,6,11050,171,15,0,1.3333333333333333,221.0,Zeri,2.0,10528.0,208.0,7.0,0.0,1.8,350.0,Yuumi,0.0,6098.0,17.0,35.0,0.0,3.0,68,Rumble,9,13213,212,13,0,18.0,246,Qiyana,8,12092,20,23,0,3.75,7,Leblanc,9,13650,216,12,0,8.5,236,Lucian,4,11293,194,11,0,3.0,267.0,Nami,1.0,8134.0,32.0,73.0,0.0,4.0
EUW1_7574628670,1614,False,True,True,True,True,True,4,1,11,2,1,54,1,35,2,555,3,69,4,111,5,True,False,True,False,False,False,False,False,0,0,1,0,0,28,6,24,7,7,8,18,9,107,10,False,False,80.0,Pantheon,10.0,13210.0,173.0,10.0,0.0,4.333333333333333,246.0,Qiyana,10.0,14112.0,22.0,12.0,0.0,7.0,13,Ryze,4,13995,266,12,0,8.0,101.0,Xerath,7.0,11728.0,183.0,14.0,0.0,3.5,432.0,Bard,2.0,8927.0,26.0,72.0,0.0,5.333333333333333,10,Kayle,3,10234,198,15,0,0.8333333333333334,59,JarvanIV,5,9269,28,21,0,0.9,4,TwistedFate,2,12628,247,12,0,0.8333333333333334,202,Jhin,3,10193,185,12,0,1.0,412.0,Thresh,0.0,5741.0,38.0,55.0,0.0,1.0
EUW1_7574590133,1426,True,True,True,False,True,False,1,0,10,1,1,420,1,246,2,8,3,804,4,111,5,True,False,False,False,False,True,False,False,2,0,3,0,0,238,6,122,7,-1,8,38,9,119,10,False,False,19.0,Warwick,4.0,9434.0,157.0,12.0,0.0,3.0,62.0,MonkeyKing,7.0,11662.0,19.0,20.0,0.0,4.5,61,Orianna,6,11078,194,9,0,3.25,523.0,Aphelios,11.0,13403.0,165.0,14.0,0.0,3.2,37.0,Sona,4.0,9031.0,19.0,40.0,0.0,7.666666666666667,80,Pantheon,2,7865,167,12,0,0.4,233,Briar,5,10333,29,19,0,1.5,517,Sylas,6,10431,146,18,0,2.3333333333333335,222,Jinx,2,9113,165,10,0,1.6666666666666667,555.0,Pyke,4.0,6968.0,13.0,63.0,0.0,1.2857142857142858
